N,P,K,temperature,humidity,ph,rainfall,label,previous_week_avg,previous_month_avg,daily_price,price_change_percentage
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,1412.37,2552.72,1469.19,4.02
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,1277.84,2451.97,1224.88,-4.14
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,1358.15,2368.47,1211.48,-10.8
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,1319.01,2738.83,1252.27,-5.06
23,70,15,34.6008247,63.11296779,7.403623355,60.41790253,blackgram,1360.06,2428.65,1405.26,3.32
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,1319.79,2433.01,1326.35,0.5
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,1264.75,2353.28,1158.16,-8.43
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,1270.99,2393.42,1209.55,-4.83
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,1424.17,2579.03,1429.58,0.38
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,1322.35,2722.92,1281.5,-3.09
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,1281.07,2597.04,1132.66,-11.58
20,68,17,30.11873003,60.11680815,6.578714843,71.72980375,blackgram,1332.69,2553.18,1482.31,11.23
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,1362.36,2631.12,1563.78,14.78
44,76,22,27.26458947,68.01232937,7.775306272,68.91754359,blackgram,1289.95,2460.11,1249.15,-3.16
34,60,16,31.35730791,64.24992106,7.322555223,63.85668948,blackgram,1348.02,2514.62,1512.86,12.23
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,1406.46,2593.38,1326.03,-5.72
25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,blackgram,1428.41,2732.24,1566.05,9.64
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,1263.96,2604.77,1093.76,-13.47
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,1315.17,2374.02,1356.12,3.11
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,1400.97,2396.01,1352.15,-3.48
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,1354.9,2497.83,1200.86,-11.37
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,1347.44,2650.68,1174.03,-12.87
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,1279.69,2492.12,1449.27,13.25
52,70,16,33.66855394,66.60416867,7.534811833,67.32520551,blackgram,1397.36,2621.68,1339.48,-4.14
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,1382.38,2354.27,1438.82,4.08
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,blackgram,1446.31,2595.24,1608.46,11.21
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,1408.44,2398.44,1578.49,12.07
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram,1276.94,2563.8,1139.85,-10.74
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,1265.99,2519.03,1188.15,-6.15
56,76,16,28.27265858,61.18956161,7.513151076,63.29900785,blackgram,1360.85,2581.09,1174.58,-13.69
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram,1288.25,2573.67,1227.64,-4.7
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram,1409.48,2611.13,1555.62,10.37
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram,1402.15,2522.19,1474.91,5.19
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,1318.73,2472.74,1433.06,8.67
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,1352.93,2669.57,1483.79,9.67
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram,1435.16,2716.87,1405.45,-2.07
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,1327.42,2583.09,1276.12,-3.86
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,1383.86,2632.45,1462.08,5.65
41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,blackgram,1338.56,2416.96,1310.66,-2.08
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,1292.17,2706.25,1232.42,-4.62
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram,1294.54,2360.39,1351.17,4.37
27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,blackgram,1391.03,2486.46,1212.3,-12.85
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram,1345.58,2474.7,1417.08,5.31
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,1384.81,2496.05,1267.61,-8.46
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,blackgram,1461.26,2531.81,1543.8,5.65
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram,1291.76,2544.45,1108.67,-14.17
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,1364.74,2735.82,1317.33,-3.47
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,1271.45,2362.6,1228.72,-3.36
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram,1295.65,2359.55,1395.24,7.69
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,1355.35,2465.91,1518.03,12
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,1286.88,2732.58,1215.06,-5.58
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,1441.33,2591.39,1582.6,9.8
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,1460.45,2465.58,1662.49,13.83
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram,1341.55,2504.42,1277.31,-4.79
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram,1371.93,2411.87,1394.04,1.61
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,1371.99,2654.97,1509.32,10.01
32,76,15,28.05153602,63.49802189,7.604110177,43.35795377,lentil,1596.57,3495.2,1481.3,-7.22
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil,1547.41,3397.33,1474.27,-4.73
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,lentil,1562.53,3760.84,1589.58,1.73
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,lentil,1577.94,3606.46,1407.14,-10.82
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,lentil,1597.29,3624.76,1591.97,-0.33
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,lentil,1588.84,3771.81,1770.12,11.41
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,lentil,1633.17,3602.02,1692.29,3.62
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,lentil,1548.75,3532.32,1334.77,-13.82
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,lentil,1603.59,3591.48,1472.62,-8.17
8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,lentil,1701.29,3738.05,1814.67,6.66
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,lentil,1615.16,3722.26,1436.19,-11.08
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil,1666.59,3424.2,1813.69,8.83
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil,1563.64,3725.11,1771.94,13.32
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,lentil,1538.24,3559.34,1760.2,14.43
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,lentil,1605.17,3719.69,1647.9,2.66
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil,1583.55,3488.58,1442.56,-8.9
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,lentil,1660.84,3528.89,1666.46,0.34
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil,1606.95,3605.18,1783.19,10.97
22,67,22,29.03017561,64.49166566,7.475926645,54.9393771,lentil,1704.63,3537.3,1872.12,9.83
3,78,18,20.21368219,68.65257685,6.887130053,50.89732989,lentil,1661.39,3603.68,1888.69,13.68
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,lentil,1548.58,3417.97,1713.02,10.62
13,61,24,18.29783597,69.6897615,7.629910253,49.39111479,lentil,1596.31,3713.06,1784.56,11.79
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,lentil,1520.98,3727.66,1497.4,-1.55
4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,lentil,1610.57,3624.91,1816.59,12.79
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,lentil,1512.31,3565.01,1597.48,5.63
18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,lentil,1653.03,3651.28,1471.74,-10.97
32,56,18,20.0467711,65.84395319,7.135251532,46.05333124,lentil,1568.36,3517.76,1711.6,9.13
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil,1564.24,3458.55,1778.91,13.72
15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,lentil,1510.26,3773.4,1590.37,5.3
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,lentil,1674.18,3492.12,1430.24,-14.57
30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,lentil,1656.06,3707.93,1775.53,7.21
3,63,16,24.38041875,61.18458224,6.868881708,53.13946695,lentil,1537.05,3675.64,1661.05,8.07
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,lentil,1640.19,3680.72,1810.4,10.38
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,lentil,1631.21,3409.71,1625.16,-0.37
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,lentil,1524.01,3537.29,1481.54,-2.79
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil,1521.69,3513.8,1344.11,-11.67
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,lentil,1670.13,3753.34,1455.84,-12.83
18,57,21,27.37659643,63.93927841,6.155915975,49.47371773,lentil,1699.51,3583.3,1597.32,-6.01
31,58,15,28.31886863,60.19461399,6.167855382,45.36521251,lentil,1523.86,3574.52,1658.5,8.84
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil,1649.9,3394.36,1438.5,-12.81
5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,lentil,1589.06,3492.39,1461.48,-8.03
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,lentil,1564.69,3695.66,1766.17,12.88
34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,lentil,1589.51,3736.71,1504.39,-5.36
14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,lentil,1603.77,3464.68,1671.36,4.21
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,lentil,1704.28,3615.67,1631.58,-4.27
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil,1638.05,3423.44,1829.04,11.66
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil,1609.1,3554.01,1650.55,2.58
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,lentil,1633.44,3402.98,1722.93,5.48
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,lentil,1556.87,3659.85,1707.51,9.68
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,lentil,1669.28,3595.27,1679.38,0.61
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,lentil,1537.06,3684.41,1431.65,-6.86
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,lentil,1607.82,3487.98,1431.2,-10.99
12,58,23,21.74600081,63.39503184,6.765091462,50.43306085,lentil,1634.4,3396,1756.32,7.46
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil,1572,3374.32,1577.25,0.33
6,68,18,24.388717,62.50453062,6.711341147,47.26052494,lentil,1517.85,3484.74,1612.1,6.21
10,79,20,24.98287462,66.895409,6.379881442,38.21370568,lentil,1521.02,3710,1294.61,-14.89
38,77,22,28.234829,69.3159965,6.313284268,35.36831423,lentil,1557.85,3670.63,1471.98,-5.51
17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,lentil,1528.86,3518.36,1423.55,-6.89
26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,lentil,1677.03,3499.61,1822.39,8.67
23,75,17,24.87425505,64.00213929,7.198076286,48.28137482,lentil,1686.86,3547.8,1894.32,12.3
32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,lentil,1583.95,3759.9,1388.79,-12.32
19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,lentil,1645.89,3571.79,1590.41,-3.37
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,lentil,1635.03,3655.81,1391.92,-14.87
28,69,16,29.77013109,66.29327012,6.547361618,35.69674138,lentil,1541.88,3659.49,1618.84,4.99
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,lentil,1701.69,3678.68,1931.81,13.52
12,67,23,25.62896213,63.14909763,6.585020303,45.49683991,lentil,1648.99,3493.49,1453.77,-11.84
36,67,20,20.39078312,60.47528931,6.924042372,53.31508572,lentil,1664.85,3631.93,1439.19,-13.55
28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,lentil,1580.49,3756.99,1580.68,0.01
12,71,19,24.91079638,60.71367427,7.142611056,42.19740397,lentil,1595.03,3557.35,1455.73,-8.73
22,68,16,27.70496805,63.20915034,7.74672376,37.46160727,lentil,1582.23,3522.19,1369.75,-13.43
26,66,22,18.06486101,65.1034354,6.300479414,51.54922825,lentil,1662,3540.87,1822.64,9.67
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,lentil,1678.55,3459.07,1757.79,4.72
14,59,22,23.82723528,67.89815262,6.76660668,46.90725077,lentil,1602.94,3726.33,1466.24,-8.53
33,59,19,23.19305333,62.74710773,7.641024177,49.55213308,lentil,1644.05,3617.37,1543.09,-6.14
21,63,17,25.08966129,68.17543102,6.559681838,41.45486619,lentil,1535.8,3634.93,1645.73,7.16
0,69,21,25.86928193,61.88321072,7.072923306,36.68284038,lentil,1571.61,3632.2,1522.17,-3.15
10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,lentil,1651.13,3453.96,1844.42,11.71
30,61,18,27.14911056,67.02664337,6.157782589,52.50812701,lentil,1565.97,3521.38,1358.37,-13.26
0,74,17,23.33375853,64.50515776,7.240988401,47.01510708,lentil,1530.79,3580.61,1424.06,-6.97
35,74,22,26.7230014,62.96841833,6.898905799,42.87274897,lentil,1675.58,3380.15,1614.8,-3.63
7,63,24,19.55750776,64.45268309,6.818681086,53.04669416,lentil,1575.95,3382,1398.36,-11.27
9,56,17,26.13708256,66.7729209,6.261937875,46.48280681,lentil,1591.21,3571.42,1545.52,-2.87
14,74,15,27.99990346,65.57653373,6.493036868,49.94043064,lentil,1614.67,3612.32,1377.28,-14.7
14,76,20,29.05941162,62.10652364,7.042474679,36.5011366,lentil,1601.3,3759.67,1610.44,0.57
36,65,16,25.71269843,64.1123333,7.692013657,50.17067771,lentil,1643.99,3499.01,1779.12,8.22
28,67,21,21.79792649,63.73086065,6.250994223,46.62370222,lentil,1663.07,3582.79,1900.56,14.28
28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,lentil,1533.59,3381.05,1657.88,8.1
40,61,22,20.94981756,65.8108757,7.002216044,44.23913012,lentil,1669.92,3422.35,1552.48,-7.03
10,70,19,24.84918386,68.98088448,7.272427638,41.61080544,lentil,1511.99,3491.59,1635.89,8.19
12,80,19,21.91041045,65.21662467,5.962001484,36.10211371,lentil,1612.08,3513.51,1550.05,-3.85
37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,lentil,1508.76,3494.19,1575.05,4.39
0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,lentil,1703.32,3713.09,1459.88,-14.29
7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,lentil,1688.2,3687.55,1830.2,8.41
10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,lentil,1600.08,3533.47,1505.47,-5.91
39,70,15,20.76774783,63.90164154,6.366355781,47.9271552,lentil,1521.62,3465.56,1405.95,-7.6
26,56,22,23.05276444,60.424786,7.011121216,52.60285259,lentil,1605.3,3673.25,1592.69,-0.79
9,77,17,21.65845777,63.58337146,6.280725549,38.07659414,lentil,1520.05,3757.39,1721.94,13.28
4,59,19,26.25070298,67.62779652,7.621494566,40.8106299,lentil,1665.52,3770.8,1687.75,1.33
34,73,15,20.97195263,63.83179889,7.630424083,53.10207889,lentil,1701.04,3404.51,1632.5,-4.03
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil,1553.56,3452.6,1386.15,-10.78
2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate,1888.37,2986.22,1932.73,2.35
6,18,37,19.65690085,89.93701023,5.937649578,108.0458926,pomegranate,1793.28,2998.14,1866.42,4.08
8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate,1841.52,2943.34,1708.88,-7.2
37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate,1832.93,3040.68,1717.73,-6.29
0,27,38,22.44581266,89.90147027,6.738016221,109.3905998,pomegranate,1857.89,3029.74,1973.67,6.23
31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,pomegranate,1776.33,2732.61,1514.06,-14.76
21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate,1890.07,2852.76,1682.7,-10.97
6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate,1955.48,2885.55,1804.06,-7.74
25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate,1864.01,2945.54,1627.04,-12.71
15,11,38,23.12808226,92.68328358,6.630646083,109.3930157,pomegranate,1818.83,2996.47,1796.82,-1.21
14,5,36,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate,1873.21,2846.81,1616.9,-13.68
16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate,1797.04,2851.9,1640.26,-8.72
36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate,1773.89,3011.15,2029.96,14.44
4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate,1922.52,3015.2,1773.7,-7.74
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate,1956.02,2752.46,2220.92,13.54
16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate,1962.85,2958.38,2246.17,14.43
18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate,1877.8,2777.5,1842.31,-1.89
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,1882.6,2702.92,1951.7,3.67
5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate,1960.13,2749.73,2132.19,8.78
18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate,1945.47,3051.17,2214.02,13.8
9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate,1868.18,3064.61,2012.39,7.72
40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,pomegranate,1796.22,2864.45,1913.87,6.55
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate,1813.36,2929.93,1903.99,5
9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate,1796.43,2899.72,1942.82,8.15
12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate,1863.67,2678.53,1589.17,-14.73
0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate,1835.3,3044.17,1685.91,-8.14
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate,1890.76,2762.52,1789.61,-5.35
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate,1933.5,2965.23,1698.81,-12.14
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate,1849.63,2685.36,1839.03,-0.57
29,16,36,19.81069447,88.92944254,5.740338002,102.860084,pomegranate,1896.38,2721.09,1776.27,-6.33
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,1843.46,3041.5,2116.25,14.8
34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate,1772.87,2978.09,1704.65,-3.85
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,1842.38,2975.39,2073.65,12.55
25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,pomegranate,1954.08,2904.54,1870.32,-4.29
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,1921.4,2774.09,1958.33,1.92
26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate,1835.61,2936.34,1692.65,-7.79
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate,1802.21,3040.98,1586.92,-11.95
36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate,1865.08,2762.03,1607.1,-13.83
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate,1771.09,2743.78,1965.96,11
19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate,1820.39,3053.87,1864.97,2.45
39,30,38,20.12644921,87.59629625,6.965156738,108.065579,pomegranate,1851.21,2905.72,1860.48,0.5
5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate,1915.65,2786.69,1831.2,-4.41
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate,1942.71,3052.27,2171.5,11.78
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,1847.78,2985.83,1834.66,-0.71
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate,1863.4,2755.56,1914.34,2.73
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate,1801.12,2806.31,1992.96,10.65
29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate,1805.31,2702.15,1571.89,-12.93
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,pomegranate,1952.05,2876.46,1899,-2.72
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate,1926.07,3008.02,1829.11,-5.03
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate,1902.61,2982.14,1990.88,4.64
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,1794.21,3024.04,1815.25,1.17
29,21,45,23.40981539,93.13277,6.749260456,105.2240743,pomegranate,1820.38,2843.78,1567.84,-13.87
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,1789.46,2979.91,1521.05,-15
13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate,1847.2,2882.69,1600.4,-13.36
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate,1958.51,2764.14,1843.47,-5.87
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,1824.68,2765.85,1551.78,-14.96
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate,1909.76,3060.43,1751.8,-8.27
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,1896.5,2970.45,2094.74,10.45
4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate,1848.42,2794.86,1751.54,-5.24
